article_id,coder_initials,date_coded,has_data_badge,has_data_badge_other,data_availability_statement,data_availability_statement_other,article_has_links,article_has_links_other,number_of_links,link_number,link_url,link_work,link_work_noother,resolved_url,is_repository,is_repository_other,repository_name,files_exist,files_exist_other,download_success,download_success_other,notes
a000077,oliver,2020-04-04,yes,,yes,,yes,,1,1,osf.io/ygy5e/,yes,,https://osf.io/ygy5e/,yes,,OSF,yes,,partial,"Lots of stratified files.Tested 1 batch of zip files - connection to host was successful, documents downloaded.",No problems otherwise
a000083,oliver,2020-04-04,yes,,yes,,yes,,1,1,osf.io/rmjtg,yes,,http://osf.io/rmjtg,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000145,oliver,2020-04-04,yes,,yes,,yes,,1,1,osf.io/cwq75/,yes,,http://osf.io/cwq75/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000176,oliver,2020-04-04,yes,,yes,,yes,,1,1,osf.io/5ybhd/,yes,,https://osf.io/5ybhd/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000214,oliver,2020-04-04,yes,,yes,,yes,,1,1,osf.io/8aw9r/,yes,,https://osf.io/8aw9r/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000323,oliver,2020-04-04,yes,,yes,,yes,,1,1,osf.io/we7aj/,yes,,http://osf.io/we7aj/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000371,oliver,2020-04-04,yes,,other,"Mentions ""replication materials"" on Dataverse (Harvard specific version) but they seem to have omitted references to a source such as a link",no,,0,,,,,,,,,,,,,"Possibility of finding dataset if manually search Harvard Dataverse - however, beyond remit of UoM partnerships"
a000376,oliver,2020-04-04,yes,,yes,,yes,,1,1,osf.io/r96hg/,yes,,http://osf.io/r96hg/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000448,oliver,2020-04-04,yes,,yes,,yes,,1,1,osf.io/m573q/,yes,,https://osf.io/m573q/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000530,oliver,2020-04-04,yes,,yes,,yes,,1,1,osf.io/zf4tj/,yes,,https://osf.io/zf4tj/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000563,oliver,2020-04-04,yes,,yes,,yes,,1,1,osf.io/4x8mu,yes,,https://osf.io/4x8mu/,yes,,OSF,yes,,other,"Zip file did download, but computer could not extract zip file",Potentially corrupted file
a000595,oliver,2020-04-04,other,"No graphical badge, but awarded badges are listed, as text",yes,,yes,,1,1,osf.io/yn7bm,yes,,https://osf.io/yn7bm,yes,,OSF,yes,,yes,,No data badge. But journal does have link to working OSF site with downloadable files
a000653,oliver,2020-04-04,yes,,yes,,yes,,1,1,osf.io/8jy6r/,yes,,https://osf.io/8jy6r/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000703,oliver,2020-04-04,yes,,yes,,yes,,1,1,osf.io/79gn4/,yes,,https://osf.io/79gn4/,yes,,OSF,yes,,partial,"Lots of stratified files.Tested 2 batches of zip files - connection to host was successful, documents downloaded.",Zip files could not be extracted
a000706,oliver,2020-04-07,yes,,yes,,yes,,1,1,osf.io/bmpj9/,yes,,https://osf.io/bmpj9,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000761,oliver,2020-04-07,yes,,yes,,yes,,1,1,osf.io/qe5nw/,yes,,https://osf.io/qe5nw/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000817,oliver,2020-04-07,yes,,yes,,yes,,1,1,osf.io/z9ikh/,yes,,https://osf.io/z9ikh/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000893,oliver,2020-04-07,yes,,yes,,yes,,1,1,osf.io/9djq5/,yes,,https://osf.io/9djq5/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000997,oliver,2020-04-07,yes,,yes,,yes,,1,1,osf.io/xmnyq,yes,,https://osf.io/xmnyq,yes,,OSF,yes,,other,File >100MB,No problems otherwise
a001036,oliver,2020-04-07,yes,,yes,,yes,,1,1,osf.io/zxp9k/,yes,,https://osf.io/zxp9k/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a001044,oliver,2020-04-07,yes,,yes,,yes,,1,1,osf.io/qwa42/,yes,,https://osf.io/qwa42,yes,,OSF,yes,,other,File >100MB,No problems otherwise
a001048,oliver,2020-04-07,yes,,yes,,yes,,1,1,osf.io/uw2t2,yes,,https://osf.io/uw2t2,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a001052,oliver,2020-04-07,yes,,yes,,yes,,1,1,osf.io/735ru/,yes,,https://osf.io/735ru/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a001119,oliver,2020-04-07,yes,,yes,,yes,,1,1,osf.io/bbf3c/,yes,,https://osf.io/bbf3c/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a001198,oliver,2020-04-07,yes,,yes,,yes,,1,1,osf.io/qqq82,yes,,https://osf.io/qqq82/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a001291,oliver,2020-04-07,yes,,yes,,yes,,1,1,osf.io/tvyxz,yes,,https://osf.io/tvyxz/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a001305,oliver,2020-04-07,yes,,yes,,yes,,1,1,osf.io/q4n2b,yes,,https://osf.io/q4n2b,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a001317,oliver,2020-04-07,yes,,yes,,yes,,1,1,osf.io/j25fh/,yes,,https://osf.io/j25fh/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a001352,oliver,2020-04-07,yes,,yes,,yes,,1,1,osf.io/kwvu6,yes,,https://osf.io/kwvu6,yes,,OSF,yes,,other,File >100MB,No problems otherwise
a001368,oliver,2020-04-07,yes,,yes,,yes,,1,1,dx.doi.org/10.7910/DVN/K6ZOOW,yes,,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/K6ZOOW,other,Harvard version of Dataverse,,yes,,yes,,I didn't have any problems with this article
a001454,oliver,2020-04-07,yes,,yes,,yes,,1,1,osf.io/tvyxz,yes,,https://osf.io/tvyxz/,yes,,OSF,yes,,partial,"Lots of stratified files.Tested 1 batch of zip files - connection to host was successful, documents downloaded.",No problems otherwise
a001489,oliver,2020-04-07,yes,,yes,,yes,,1,1,osf.io/akbfj,yes,,https://osf.io/akbfj/,yes,,OSF,yes,,other,"Downloaded successfully, but zip file could not be extracted - operation not permitted",Zip files could not be extracted
a001497,oliver,2020-04-07,yes,,yes,,yes,,1,1,osf.io/fitgz,yes,,https://osf.io/fitgz/,yes,,OSF,yes,,other,"Downloaded successfully. Lots of stratified files, did partial download. Zip files could not be extracted",Zip files could not be extracted
a001523,oliver,2020-04-07,yes,,yes,,yes,,1,1,osf.io/5bpr7,yes,,https://osf.io/5bpr7/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a001526,oliver,2020-04-07,no,,yes,,no,,0,,,,,,other,Harvard version of Dataverse,,,,,,"Makes reference to Harvard version of Dataverse, but no link"
a001528,oliver,2020-04-07,yes,,yes,,yes,,1,1,doi.org/10.7910/DVN/VJLVYU,yes,,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/VJLVYU,other,Harvard version of Dataverse,,yes,,yes,,I didn't have any problems with this article
a001608,oliver,2020-04-07,yes,,yes,,yes,,1,1,doi.org/10.7910/DVN/BZ9Z2D,yes,,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/BZ9Z2D,other,Harvard version of Dataverse,,yes,,yes,,I didn't have any problems with this article
a000025,oliver,2020-04-09,yes,,yes,,yes,,1,1,osf.io/kz53g/,yes,,https://osf.io/kz53g/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000071,oliver,2020-04-09,yes,,yes,,yes,,1,1,osf.io/856cs/,yes,,https://osf.io/856cs/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000084,oliver,2020-04-09,yes,,yes,,yes,,1,1,osf.io/54yzr/,yes,,https://osf.io/54yzr/,yes,,OSF,yes,,partial,"Lots of stratified files.Tested 1 batch of zip files - connection to host was successful, documents downloaded.",No problems otherwise
a000093,oliver,2020-04-09,yes,,yes,,yes,,1,1,osf.io/uyadw/,yes,,https://osf.io/uyadw/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000134,oliver,2020-04-09,yes,,yes,,yes,,1,1,osf.io/b8zft/,yes,,https://osf.io/b8zft/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000216,oliver,2020-04-09,yes,,other,Footnote,yes,,1,1,osf.io/9nq3c/,yes,,https://osf.io/9nq3c/,yes,,OSF,yes,,yes,,"Data availability statement is located in a footnote. It didn't have it own paragraph that explictly gave permission. Only a link and ""data located"" which gives implicit permission."
a000242,oliver,2020-04-09,yes,,yes,,yes,,1,1,osf.io/adrwv/,yes,,https://osf.io/adrwv/,yes,,OSF,yes,,partial,"Lots of stratified files.Tested 1 batch of zip files - connection to host was successful, documents downloaded.",No problems otherwise
a000259,oliver,2020-04-09,yes,,yes,,yes,,1,1,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/SZ9YXZ,yes,,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/SZ9YXZ,other,Harvard version of Dataverse,,yes,,partial,"Tried to download all files as part of 1 zip. Site didn't allow me to download all 12 files as 3 files had restricted access. Proceeded to download without those 3 files which was a success (host ok, files ok)",Restricted files
a000299,oliver,2020-04-09,yes,,yes,,yes,,1,1,doi.org/10.1016/j.jesp.2019.04.008,other,Recursive loop,Not resolved,,,,,,,,"Link takes you to main publication page. Same DOI link is on there, but when clicked, it leads to the same website again. Doesn't take you to dataset."
a000300,oliver,2020-04-21,yes,,yes,,yes,,1,1,osf.io/4rs5x/,yes,,https://osf.io/4rs5x/,yes,,OSF,yes,,other,"Downloaded successfully, but zip file could not be extracted - operation not permitted",Zip files could not be extracted
a000324,oliver,2020-04-21,yes,,yes,,yes,,1,1,osf.io/bmaf2/,yes,,https://osf.io/bmaf2/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000363,oliver,2020-04-21,yes,,yes,,yes,,1,1,osf.io/6akvt/files/,yes,,https://osf.io/6akvt/files/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000414,oliver,2020-04-21,yes,,yes,,yes,,1,1,osf.io/eujyn/,yes,,https://osf.io/eujyn/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000501,oliver,2020-04-21,yes,,yes,,yes,,1,1,iris-database.org/iris/app/home/search?query=Jung+in+press,other,Link did not lead to dataset,https://www.iris-database.org/iris/app/home/search?query=Jung+in+press,yes,,IRIS,no,,,,"Link is broken/expired, did not lead to page with dataset"
a000557,oliver,2020-04-21,yes,,yes,,yes,,1,1,osf.io/8cd4r/,yes,,https://osf.io/8cd4r/,yes,,OSF,yes,,partial,"Lots of stratified files.Tested 1 batch of zip files - connection to host was successful, documents downloaded.",No problems otherwise
a000581,oliver,2020-04-21,yes,,yes,,yes,,1,1,osf.io/n8v3c/,other,Link led to sign-in page requiring OSF membership,,yes,,OSF,,,,,"Required OSF membership sign-in, could not access file dataset"
a000585,oliver,2020-04-21,yes,,yes,,yes,,1,1,osf.io/j9aa7/,yes,,https://osf.io/j9aa7/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000732,oliver,2020-04-21,yes,,yes,,yes,,1,1,osf.io/xp6r7/,yes,,https://osf.io/xp6r7/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000775,oliver,2020-04-21,yes,,yes,,yes,,1,1,osf.io/ef78n/,yes,,https://osf.io/ef78n/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000799,oliver,2020-04-21,no,,no,,,,,,,,,,,,,,,,,"No badge/statement. Vague link to sagepub, which landed on a generic page - not a specific dataset "
a000828,oliver,2020-04-21,yes,,yes,,yes,,1,1,osf.io/sgqsx/,yes,,https://osf.io/sgqsx/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000920,oliver,2020-04-21,yes,,yes,,yes,,1,1,osf.io/zpjbg,no,"Link withdrawn - registration removed due to containing sensitive user info. Link redirected to landing page containing new link that lead to original dateset, but without the sensitive user info.",https://osf.io/q82nf/,yes,,OSF,yes,,yes,,No problems otherwise
a000930,oliver,2020-04-21,yes,,yes,,yes,,1,1,osf.io/ujpyn/,yes,,https://osf.io/ujpyn/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000976,oliver,2020-04-21,yes,,yes,,yes,,1,1,osf.io/3jhr7/,yes,,https://osf.io/3jhr7/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a001010,oliver,2020-04-21,yes,,yes,,yes,,1,1,osf.io/EKV2D/,yes,,https://osf.io/EKV2D/,yes,,OSF,yes,,yes,,"Link wasn't standalone, was combined with DOI. No problems otherwise."
a001016,oliver,2020-04-21,yes,,yes,,yes,,1,1,osf.io/cgzav/,yes,,https://osf.io/srcfa/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a001087,oliver,2020-04-21,yes,,yes,,yes,,1,1,osf.io/uxtq2/,yes,,https://osf.io/uxtq2/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a001194,oliver,2020-04-21,yes,,yes,,yes,,1,1,osf.io/zucn5/,yes,,https://osf.io/zucn5/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a001278,oliver,2020-04-21,yes,,yes,,yes,,1,1,osf.io/bifc7/,yes,,https://osf.io/bifc7/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a001332,oliver,2020-04-21,yes,,yes,,yes,,1,1,osf.io/68MES/,yes,,https://osf.io/68MES/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a001380,oliver,2020-04-21,yes,,yes,,yes,,1,1,iris-database.org/iris/app/home/detail?id=york:935928&amp;ref=search,yes,,https://www.iris-database.org/iris/app/home/detail?id=york:935928&amp;ref=search,yes,,IRIS,yes,,yes,,"Check tickbox ""I do not wish to be contacted"" to bypass email requirement"
a001408,oliver,2020-04-21,yes,,yes,,yes,,1,1,osf.io/rgsbj/,yes,,https://osf.io/rgsbj/,yes,,OSF,yes,,other,"Downloaded successfully, but zip file could not be extracted - operation not permitted",Zip files could not be extracted
a001416,oliver,2020-04-21,yes,,yes,,yes,,1,1,osf.io/24kvu/,yes,,https://osf.io/24kvu/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a001417,oliver,2020-04-21,yes,,other,"Mentioned incidentally, not explicit standalone statement",yes,,1,1,osf.io/r2ujq,yes,,https://osf.io/r2ujq/,yes,,OSF,yes,,yes,,Link was buried
a001429,oliver,2020-04-21,yes,,yes,,yes,,1,1,tessexperiments.org/data/ferrer825.html,other,"Link does work, but when you click ""download"" it leads you to OSF link - see resolved URL",https://osf.io/a42yg/,yes,,OSF,yes,,other,"Downloaded successfully, but zip file could not be extracted - operation not permitted",Zip files could not be extracted
a001434,oliver,2020-04-21,yes,,other,"Contained within ""notes"", not standalone statement",yes,,1,1,osf.io/njaxk,yes,,https://osf.io/njaxk/files/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a001444,oliver,2020-04-21,yes,,yes,,yes,,1,1,osf.io/cd893,yes,,https://osf.io/cd893,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a001477,oliver,2020-04-21,yes,,yes,,yes,,1,1,osf.io/wqnnx,yes,,https://osf.io/wqnnx,yes,,OSF,yes,,other,"Downloaded successfully, but zip file could not be extracted - operation not permitted",Zip files could not be extracted
a001480,oliver,2020-04-21,yes,,yes,,yes,,1,1,osf.io/qtb5u/,yes,,https://osf.io/qtb5u/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a001591,oliver,2020-04-21,yes,,yes,,yes,,1,1,osf.io/5vy69,yes,,https://osf.io/5vy69/?view_only=23a8c0762ef64333b1eb605010d68934,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000007,oliver,2020-04-22,yes,,yes,,yes,,1,1,osf.io/wds5y/,yes,,https://osf.io/wds5y/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000063,oliver,2020-04-22,yes,,yes,,yes,,2,2,osf.io with /ucn6q/ and /wb2yv/,,,https://osf.io/ucn6q/ and https://osf.io/wb2yv/,yes,,OSF,yes,,yes,,2 links
a000101,oliver,2020-04-22,yes,,yes,,yes,,1,1,osf.io/etrcd/,yes,,https://osf.io/etrcd/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000130,oliver,2020-04-22,yes,,yes,,yes,,1,1,osf.io/pr39h/,yes,,https://osf.io/pr39h/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000140,oliver,2020-04-22,no,,no,,,,,,,,,,,,,,,,,No badge/statement.
a000188,oliver,2020-04-22,yes,,yes,,yes,,1,1,osf.io/zg427/,yes,,https://osf.io/zg427/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000280,oliver,2020-04-22,yes,,yes,,yes,,1,1,icpsr.umich.edu/icpsrweb/ICPSR/series/203,yes,,https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/36346,yes,,ICPSR,yes,,yes,,Need to search paper title within initial ICPSR link Michigan to get to resolved URL
a000288,oliver,2020-04-22,yes,,yes,,yes,,1,1,osf.io/3hu8m/,,,https://osf.io/3hu8m/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000329,oliver,2020-04-22,yes,,yes,,yes,,1,1,osf.io/gw9jh/,yes,,https://osf.io/gw9jh/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000342,oliver,2020-04-22,yes,,yes,,yes,,1,1,osf.io/xyh24/,yes,,https://osf.io/xyh24/,yes,,OSF,yes,,other,"Downloaded successfully, but zip file could not be extracted - operation not permitted",Zip files could not be extracted
a000355,oliver,2020-04-22,yes,,yes,,yes,,1,1,osf.io/7d5b5,no,"""Page not found""",Could not be resolved,,,,,,,,Link did not work
a000364,oliver,2020-04-22,yes,,yes,,yes,,1,1,osf.io/pa8jw/,yes,,https://osf.io/pa8jw/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000560,oliver,2020-04-22,yes,,yes,,yes,,1,1,osf.io/ck22q/,yes,,https://osf.io/ck22q/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000582,oliver,2020-04-22,yes,,yes,,no,,,,,,,,,,,,,,,Mentions there is data on Harvard Dataverse - but beyond remit of UoM student account to be able to search for it.
a000583,oliver,2020-04-22,yes,,yes,,yes,,1,1,osf.io/u8sdh/,yes,,https://osf.io/u8sdh/,yes,,OSF,yes,,other,File >100MB,No problems otherwise
a000728,oliver,2020-04-22,yes,,yes,,yes,,1,1,osf.io/r8a24/,yes,,https://osf.io/r8a24/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000742,oliver,2020-04-22,yes,,yes,,yes,,1,1,osf.io/tn3y5/,yes,,https://osf.io/tn3y5/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000769,oliver,2020-04-22,yes,,yes,,yes,,1,1,doi.org/10.1016/j.jesp.2017.12.003.,,,https://data.mendeley.com/datasets/snkgkt9t4c/1,yes,,DOI,yes,,yes,,"Doi link leads to general landing page with the data, but Mendeley is more direct as it bundles the data into a zip file."
a000831,oliver,2020-04-22,yes,,yes,,yes,,1,1,dx.doi.org/10.1016/j.jesp.2017.09.002,other,Redirects,https://www.sciencedirect.com/science/article/abs/pii/S0022103117302135?via%3Dihub,yes,,DOI / ScienceDirect,other,"Makes reference to ""supplementary"" data but cannot be found",,,"DOI link redirects to SD landing page where you cannot click on ""supplementary data"" to view or download"
a000931,oliver,2020-04-22,yes,,yes,,yes,,1,1,osf.io/9bsa7/,,,https://osf.io/9bsa7/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000970,oliver,2020-04-22,yes,,yes,,yes,,1,1,osf.io/zgq7m,yes,,https://osf.io/zgq7m/,yes,,OSF,yes,,other,"Downloaded successfully, but zip file could not be extracted - operation not permitted",Zip files could not be extracted
a001034,oliver,2020-04-22,yes,,yes,,yes,,1,1,osf.io/9mjtz/,yes,,https://osf.io/9mjtz/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a001043,oliver,2020-04-22,yes,,yes,,yes,,1,1,osf.io/4vk5x,yes,,https://osf.io/4vk5x/files/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a001056,oliver,2020-04-23,yes,,yes,,yes,,1,1,osf.io/9fdhb/,yes,,https://osf.io/9fdhb/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a001118,oliver,2020-04-23,yes,,yes,,yes,,1,1,osf.io/x6t4e/,yes,,https://osf.io/x6t4e/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a001180,oliver,2020-04-23,yes,,yes,,yes,,1,1,osf.io/he8s7/,yes,,https://osf.io/he8s7/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a001186,oliver,2020-04-23,yes,,yes,,other,"No direct link to dataset, only general landing pages on OSF and Sagepub",4,,,,,,,,,,,,,"Dataset could possibly be found if you manually searched title on Sagepub - however, beyond remit of UoM student account"
a001187,oliver,2020-04-23,yes,,yes,,yes,,1,1,osf.io/bw8sz/,yes,,https://osf.io/bw8sz/,yes,,OSF,yes,,yes,,Paper is a subset of a collection of papers
a001200,oliver,2020-04-23,yes,,yes,,yes,,1,1,osf.io/5ybej/,yes,,https://osf.io/5ybej/files/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a001246,oliver,2020-04-23,yes,,yes,,yes,,1,1,osf.io/e5bvj,yes,,https://osf.io/e5bvj,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a001258,oliver,2020-04-23,yes,,yes,,yes,,1,1,osf.io/c5bmm/,yes,,https://osf.io/c5bmm/,yes,,OSF,yes,,other,"Downloaded successfully, but zip file could not be extracted - operation not permitted",Zip files could not be extracted
a001327,oliver,2020-04-23,yes,,yes,,yes,,1,1,osf.io/fgn9y,yes,,https://osf.io/fgn9y/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a001360,oliver,2020-04-23,yes,,yes,,yes,,1,1,osf.io/e3afr/,yes,,https://osf.io/e3afr/,yes,,OSF,yes,,other,"Downloaded successfully, but zip file could not be extracted - operation not permitted",Zip files could not be extracted
a001377,oliver,2020-04-23,yes,,yes,,yes,,1,1,osf.io/j2g7t/,yes,,https://osf.io/j2g7t/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a001378,oliver,2020-04-23,yes,,yes,,yes,,1,1,osf.io/cbjps,yes,,https://osf.io/cbjps/files/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a001397,oliver,2020-04-23,yes,,yes,,yes,,1,1,osf.io/2x3ju/,yes,,https://osf.io/2x3ju/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a001423,oliver,2020-04-23,yes,,yes,,yes,,1,1,osf.io/6d3ry/,yes,,https://osf.io/6d3ry/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a001463,oliver,2020-04-23,yes,,yes,,yes,,1,1,osf.io/KZ483/,yes,,https://osf.io/KZ483/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a001564,oliver,2020-04-23,yes,,yes,,yes,,1,1,osf.io/n9sd6/,yes,,https://osf.io/n9sd6/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a001649,oliver,2020-04-23,yes,,yes,,yes,,1,1,osf.io/5qd94/,yes,,https://osf.io/5qd94/,yes,,OSF,yes,,other,File > 100MB,No problems otherwise
a000041,oliver,2020-04-23,yes,,yes,,yes,,1,1,OSF.IO/GDTPM,yes,,https://osf.io/gdtpm/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000067,oliver,2020-04-23,yes,,yes,,yes,,1,1,osf.io/nm8vf/,yes,,https://osf.io/nm8vf/,yes,,OSF,yes,,other,"Downloaded successfully, but zip file could not be extracted - operation not permitted",Zip files could not be extracted
a000072,oliver,2020-04-23,yes,,yes,,yes,,1,1,osf.io/56yz7/,yes,,https://osf.io/56yz7/,yes,,OSF,yes,,other,File > 100MB,No problems otherwise
