article_id,coder_initials,date_coded,has_data_badge,has_data_badge_other,data_availability_statement,data_availability_statement_other,article_has_links,article_has_links_other,number_of_links,link_number,link_url,link_work,link_work_noother,resolved_url,is_repository,is_repository_other,repository_name,files_exist,files_exist_other,download_success,download_success_other,notes
a000030,evelyn,2020-04-08,yes,NA,yes,NA,yes,NA,1,1,http://dx.doi.org/10.7910/DVN/ZSYWHO,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/ZSYWHO,yes,NA,Harvard Dataverse,yes,NA,yes,NA,I didn't have any problems with this article
a000131,evelyn,2020-04-08,yes,NA,yes,NA,yes,NA,2,1,https://osf.io/p97fk/,yes,NA,https://osf.io/p97fk/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a000131,evelyn,2020-04-08,yes,NA,yes,NA,yes,NA,2,2,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/26910,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/26910,yes,NA,Harvard Dataverse,yes,NA,yes,NA,I didn't have any problems with this article
a000163,evelyn,2020-04-08,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/d8wvt/,yes,NA,https://osf.io/d8wvt/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a000196,evelyn,2020-04-08,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/9v34x/,yes,NA,https://osf.io/9v34x/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a000314,evelyn,2020-04-08,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/xvmr7/,yes,NA,https://osf.io/xvmr7/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a000340,evelyn,2020-04-08,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/7a9tt/,yes,NA,https://osf.io/7a9tt/,yes,NA,OSF,yes,NA,other,files size exceeded 100MB,I didn't have any problems with this article
a000356,evelyn,2020-04-08,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.5283/epub.38033,yes,NA,https://epub.uni-regensburg.de/38033/,yes,NA,University of Regensburg Publication Server,yes,NA,yes,NA,I didn't have any problems with this article
a000402,evelyn,2020-04-08,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.7910/DVN/I0VEMG,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/I0VEMG,yes,NA,Harvard Dataverse,yes,NA,yes,NA,I didn't have any problems with this article
a000579,evelyn,2020-04-08,yes,NA,yes,NA,yes,NA,4,1,https://osf.io/gytpn/,yes,NA,https://osf.io/gytpn/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a000579,evelyn,2020-04-08,yes,NA,yes,NA,yes,NA,4,2,https://osf.io/x6ehp/,yes,NA,https://osf.io/x6ehp/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a000579,evelyn,2020-04-08,yes,NA,yes,NA,yes,NA,4,3,https://osf.io/w92tr,yes,NA,https://osf.io/w92tr,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a000579,evelyn,2020-04-08,yes,NA,yes,NA,yes,NA,4,4,https://osf.io/zk27n/,yes,NA,https://osf.io/zk27n/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a000596,evelyn,2020-04-08,yes,NA,yes,NA,yes,NA,2,1,https://osf.io/ge2d5/,yes,NA,https://osf.io/ge2d5/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a000596,evelyn,2020-04-08,yes,NA,yes,NA,yes,NA,2,2,https://osf.io/ge2d5/,other,same link provided twice,https://osf.io/ge2d5/,yes,NA,OSF,yes,NA,yes,NA,Same link provided twice
a000609,evelyn,2020-04-08,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/96s4v/,yes,NA,https://osf.io/96s4v/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a000625,evelyn,2020-04-10,yes,NA,yes,NA,yes,NA,1,1,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/WYA1S2,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/WYA1S2,yes,NA,Harvard Dataverse,yes,NA,yes,NA,I didn't have any problems with this article
a000729,evelyn,2020-04-10,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/yvtp2/,yes,NA,https://osf.io/yvtp2/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a000740,evelyn,2020-04-10,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/vyibm/files/,yes,NA,https://osf.io/vyibm/files/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a000885,evelyn,2020-04-10,yes,NA,yes,NA,yes,NA,2,1,https://osf.io/w59au/,yes,NA,https://osf.io/w59au/,yes,NA,OSF,yes,NA,yes,NA,"For this paper, they did not make the data collected for their second study available. However a link to the questionaire used for the second study has been included"
a000885,evelyn,2020-04-10,yes,NA,yes,NA,yes,NA,2,2,https://osf.io/m4g7b/,yes,NA,https://osf.io/m4g7b/,yes,NA,OSF,yes,NA,yes,NA,"For this paper, they did not make the data collected for their second study available. However a link to the questionaire used for the second study has been included"
a000910,evelyn,2020-04-10,yes,NA,yes,NA,yes,NA,1,1,https://data.mendeley.com/datasets/xyx2x7hhtm/1,yes,NA,https://data.mendeley.com/datasets/xyx2x7hhtm/1,yes,NA,Mendeley,yes,NA,yes,NA,I didn't have any problems with this article
a000915,evelyn,2020-04-10,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/a9fmd/,yes,NA,https://osf.io/a9fmd/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a000932,evelyn,2020-04-10,yes,NA,yes,NA,yes,NA,1,1,https://dataverse.harvard.edu/dataverse/laughterperception,yes,NA,https://dataverse.harvard.edu/dataverse/laughterperception,yes,NA,Harvard Dataverse,yes,NA,yes,NA,I didn't have any problems with this article
a000980,evelyn,2020-04-10,yes,NA,no,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No data availability statement or data link available, despite the paper receiving data badges"
a001004,evelyn,2020-04-10,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/d3xb7,yes,NA,https://osf.io/d3xb7,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a001071,evelyn,2020-04-10,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/gjp53/,yes,NA,https://osf.io/gjp53/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a001085,evelyn,2020-04-10,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/5tfzh/,yes,NA,https://osf.io/5tfzh/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a001088,evelyn,2020-04-10,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/fy5dk/,yes,NA,https://osf.io/fy5dk/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a001119,evelyn,2020-04-10,yes,NA,yes,NA,yes,NA,2,1,https://osf.io/bbf3c/,yes,NA,https://osf.io/bbf3c/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a001119,evelyn,2020-04-10,yes,NA,yes,NA,yes,NA,2,2,https://osf.io/74kqe/#,yes,NA,https://osf.io/74kqe/#,yes,NA,OSF,yes,NA,other,Data Files exceeded 100MB,Data Files exceeded 100MB
a001121,evelyn,2020-04-10,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/97kur/,yes,NA,https://osf.io/97kur/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a001134,evelyn,2020-04-10,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/e5r6f/,yes,NA,https://osf.io/e5r6f/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a001158,evelyn,2020-04-10,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/75mau/,yes,NA,https://osf.io/75mau/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a001234,evelyn,2020-04-10,yes,NA,yes,NA,yes,NA,2,1,https://osf.io/s63tp/?view_only=4aada77c39414fd9bc0c7cfe705a2af6,yes,NA,https://osf.io/s63tp/?view_only=4aada77c39414fd9bc0c7cfe705a2af6,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a001234,evelyn,2020-04-10,yes,NA,yes,NA,yes,NA,2,2,https://osf.io/s63tp/?view_only=4aada77c39414fd9bc0c7cfe705a2af6,yes,NA,https://osf.io/j2rwc/?view_only=77b87eac2bf4418c9f3efcc9db9a63cd,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a001259,evelyn,2020-04-10,no,NA,yes,NA,yes,NA,1,1,https://osf.io/rstc5/,yes,NA,https://osf.io/rstc5/,yes,NA,OSF,yes,NA,yes,NA,No data badges but data availability statement present and files could be accessed and downloaded
a001288,evelyn,2020-04-10,yes,NA,yes,NA,yes,NA,1,1,https://dx.doi.org/10.17617/3.2v,yes,NA,https://edmond.mpdl.mpg.de/imeji/collection/64vBL2yNY36dYZQv,yes,NA,Edmond,yes,NA,other,Data files exceeded 100MB,I didn't have any problems with this article
a001331,evelyn,2020-04-10,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/27h68/,yes,NA,https://osf.io/27h68/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a001351,evelyn,2020-04-10,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/4kanr/,yes,NA,https://osf.io/4kanr/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a001418,evelyn,2020-04-10,yes,NA,yes,NA,yes,NA,1,1,https://github.com/abrowman/psm-jesp2017,yes,NA,https://github.com/abrowman/psm-jesp2017,yes,NA,Github,yes,NA,yes,NA,I didn't have any problems with this article
a001420,evelyn,2020-04-10,yes,NA,no,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No link to the data available
a001425,evelyn,2020-04-10,yes,NA,yes,NA,yes,NA,1,1,http://www.osf.io/t7jjk,yes,NA,http://www.osf.io/t7jjk,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a001463,evelyn,2020-04-10,yes,NA,yes,NA,other,DOI provided,1,1,DOI 10.17605/OSF.IO/KZ483,other,OSF respository appears in google search,https://osf.io/kz483/,yes,NA,OSF,yes,NA,yes,NA,DOI link provided. OSF repository with the data files appear when using the DOI link for a google search
a001514,evelyn,2020-04-10,yes,NA,yes,NA,yes,NA,2,1,https://osf.io/j479p/,yes,NA,https://osf.io/j479p/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a001514,evelyn,2020-04-10,yes,NA,yes,NA,yes,NA,2,2,https://osf.io/4UBJ8/,yes,NA,https://osf.io/4UBJ8/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a001563,evelyn,2020-04-10,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/9uxve/,yes,NA,https://osf.io/9uxve/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a001633,evelyn,2020-04-10,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/xz3ap/,yes,NA,https://osf.io/xz3ap/,yes,NA,OSF,yes,NA,other,Data files exceeded 100MB,I didn't have any problems with this article
a001659,evelyn,2020-04-10,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/yedsz/,yes,NA,https://osf.io/yedsz/,yes,NA,OSF,yes,NA,other,Data files exceeded 100MB,I didn't have any problems with this article
a000037,evelyn,2020-04-16,yes,NA,yes,NA,yes,NA,1,1,http://hdl.handle.net/11633/aabxbkd7,yes,NA,https://data.donders.ru.nl/collections/di/dccn/DSC_3018026.01_234?0,yes,NA,Donders Institute,yes,NA,no,NA,Unable to download the files
a000096,evelyn,2020-04-16,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/9246v,yes,NA,https://osf.io/9246v,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a000140,evelyn,2020-04-16,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/4fpkn/,yes,NA,https://osf.io/4fpkn/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a000240,evelyn,2020-04-16,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.7910/DVN/YJUIBI,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/YJUIBI,yes,NA,Harvard Dataverse,yes,NA,yes,NA,I didn't have any problems with this article
a000258,evelyn,2020-04-16,yes,NA,yes,NA,yes,NA,1,1,http://www.osf.io/9q23j,yes,NA,http://www.osf.io/9q23j,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a000318,evelyn,2020-04-16,yes,NA,yes,NA,yes,NA,1,1,https://github.com/langcog/KTE,yes,NA,https://github.com/langcog/KTE,yes,NA,Github,yes,NA,other,Data files exceeded 100MB,I didn't have any problems with this article
a000366,evelyn,2020-04-16,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/9x6wm/,yes,NA,https://osf.io/9x6wm/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a000406,evelyn,2020-04-16,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/b9tse/,yes,NA,https://osf.io/b9tse/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a000479,evelyn,2020-04-16,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/kce5n/,yes,NA,https://osf.io/kce5n/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a000505,evelyn,2020-04-16,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/mvz3r/,yes,NA,https://osf.io/mvz3r/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
