article_id,coder_initials,date_coded,has_data_badge,has_data_badge_other,data_availability_statement,data_availability_statement_other,article_has_links,article_has_links_other,number_of_links,link_number,link_url,link_work,link_work_noother,resolved_url,is_repository,is_repository_other,repository_name,files_exist,files_exist_other,download_success,download_success_other,notes
a001661,aniruddah,2020-04-22,yes,NA,yes,NA,yes,NA,1,1,http://dx.doi.org/10.7910/DVN/WPKTKJ,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/WPKTKJ,yes,NA,Harvard Dataverse,yes,NA,yes,NA,No issues with this article.
a000025,aniruddah,2020-05-01,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/kz53g/,yes,NA,https://osf.io/kz53g/,yes,NA,OSF,yes,NA,yes,NA,No issues with this article.
a000026,aniruddah,2020-05-01,yes,NA,no,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"This article has cited several webpages from where it referenced data, but these weren't necessarily data repositories, so were not considered."
a000159,aniruddah,2020-05-01,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/t6gwf/,yes,NA,https://osf.io/t6gwf/,yes,NA,OSF,yes,NA,yes,NA,No issues with this article.
a000165,aniruddah,2020-05-01,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/uwzsb,yes,NA,https://osf.io/uwzsb/,yes,NA,OSF,yes,NA,yes,NA,No issues with this article.
a000174,aniruddah,2020-05-01,yes,NA,yes,NA,yes,NA,2,1,osf.io/msphv,yes,NA,https://osf.io/msphv/,yes,NA,OSF,yes,NA,yes,NA,This was the first article to validly have two seperate links to data.
a000174,aniruddah,2020-05-01,yes,NA,yes,NA,yes,NA,2,2,osf.io/yegrv,yes,NA,https://osf.io/yegrv/,yes,NA,OSF,yes,NA,yes,NA,This was the first article to validly have two seperate links to data.
a000177,aniruddah,2020-05-01,yes,NA,yes,NA,yes,NA,1,1,http://osf.io/r3eca,yes,NA,https://osf.io/r3eca,yes,NA,OSF,yes,NA,yes,NA,No issues with this article.
a000306,aniruddah,2020-05-01,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/k8t4b/,yes,NA,https://osf.io/k8t4b/,yes,NA,OSF,yes,NA,yes,NA,No issues with this article.
a000333,aniruddah,2020-05-01,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/x3prf,yes,NA,https://osf.io/x3prf/,yes,NA,OSF,yes,NA,yes,NA,"Close call, with the download size of the .zip file being 99.5MB"
a000399,aniruddah,2020-05-01,yes,NA,yes,NA,yes,NA,1,1,http://dx.doi.org/10.5061/dryad.5t0b8,yes,NA,https://datadryad.org/stash/dataset/doi:10.5061/dryad.5t0b8,yes,NA,Dryad,yes,NA,other,Download size exceeded 100MB,Download size exceed 100MB.
a000402,aniruddah,2020-05-01,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.7910/DVN/I0VEMG,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/I0VEMG,yes,NA,Harvard Dataverse,yes,NA,yes,NA,No issues with this article.
a000414,aniruddah,2020-05-01,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/eujyn,yes,NA,https://osf.io/eujyn/,yes,NA,OSF,yes,NA,yes,NA,No issues with this article.
a000442,aniruddah,2020-05-01,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/hkzsm/,yes,NA,https://osf.io/hkzsm/,yes,NA,OSF,yes,NA,yes,NA,No issues with this article.
a000501,aniruddah,2020-05-01,yes,NA,yes,NA,yes,NA,1,1,https://www.iris-database.org/iris/app/home/search?query5Jung1in1press,yes,NA,https://www.iris-database.org/iris/app/home/search?query=Jung+in+press,yes,NA,IRIS Digital Repository,no,NA,NA,NA,"The redirected link does not contain any hint of the data files, and seems like account needs to be created anyway, so would not have been possible to get data."
a000519,aniruddah,2020-05-01,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/9tgy4/,yes,NA,https://osf.io/9tgy4/,yes,NA,OSF,yes,NA,yes,NA,No issues with this article.
a000556,aniruddah,2020-05-01,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/hjfw9/,yes,NA,https://osf.io/hjfw9/,yes,NA,OSF,yes,NA,yes,NA,No issues with this article.
a000571,aniruddah,2020-05-01,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/vcqmd/,yes,NA,https://osf.io/vcqmd/,yes,NA,OSF,yes,NA,yes,NA,No issues with this article.
a000585,aniruddah,2020-05-01,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/j9aa7/,yes,NA,https://osf.io/j9aa7/,yes,NA,OSF,yes,NA,yes,NA,No issues with this article.
a000665,aniruddah,2020-05-01,yes,NA,yes,NA,yes,NA,3,1,https://osf.io/heun6/,yes,NA,https://osf.io/heun6/,yes,NA,OSF,yes,NA,yes,NA,"This article had three valid OSF links, and within the three links, only the directories having to do with data were downloaded."
a000665,aniruddah,2020-05-01,yes,NA,yes,NA,yes,NA,3,2,https://osf.io/8sxgu/,yes,NA,https://osf.io/8sxgu/,yes,NA,OSF,yes,NA,yes,NA,NA
a000665,aniruddah,2020-05-01,yes,NA,yes,NA,yes,NA,3,3,https://osf.io/p5fta/,yes,NA,https://osf.io/p5fta/,yes,NA,OSF,yes,NA,yes,NA,NA
a000704,aniruddah,2020-05-01,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/54jd9/,yes,NA,https://osf.io/54jd9,yes,NA,OSF,yes,NA,yes,NA,No issues with this article.
a000710,aniruddah,2020-05-01,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/btkjw,yes,NA,https://osf.io/btkjw/,yes,NA,OSF,yes,NA,yes,NA,No issues with this article.
a000716,aniruddah,2020-05-01,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/r5kcn/,yes,NA,https://osf.io/r5kcn/,yes,NA,OSF,yes,NA,yes,NA,"Here it was possible to download data and materials together as one zip file. In these kind of situations, insisting file size doesn't cross 100MB, both were downloaded together."
a000824,aniruddah,2020-05-01,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/pz4he/,yes,NA,https://osf.io/pz4he/,yes,NA,OSF,yes,NA,yes,NA,No issues with this article.
a000892,aniruddah,2020-05-01,yes,NA,yes,NA,yes,NA,1,1,http://dx.doi.org/10.17605/OSF.IO/JTZU8,yes,NA,https://osf.io/jtzu8/,yes,NA,OSF,yes,NA,yes,NA,No issues with this article.
a000905,aniruddah,2020-05-01,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/pfuyq,yes,NA,https://osf.io/pfuyq,yes,NA,OSF,yes,NA,yes,NA,"Again, only those listed as data were downloaded from the linked repository."
a000945,aniruddah,2020-05-01,yes,NA,yes,NA,yes,NA,1,1,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/GGDUND,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/GGDUND,yes,NA,Harvard Dataverse,yes,NA,yes,NA,"This article had two distinct links to harvard dataverse, but only the one leading to possible data used for the article is downloaded,"
a000974,aniruddah,2020-05-01,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/xscvw/,yes,NA,https://osf.io/xscvw/,yes,NA,OSF,yes,NA,yes,NA,No issues with this article.
a001069,aniruddah,2020-05-01,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/m3neh/,yes,NA,https://osf.io/m3neh/,yes,NA,OSF,yes,NA,yes,NA,No issues with this article.
a001166,aniruddah,2020-05-01,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.7910/DVN/PGCVDP,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/PGCVDP,yes,NA,Harvard Dataverse,yes,NA,yes,NA,No issues with this article.
a001197,aniruddah,2020-05-01,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/re48w,yes,NA,https://osf.io/re48w,yes,NA,OSF,yes,NA,yes,NA,No issues with this article.
a001243,aniruddah,2020-05-01,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/nfh28/,yes,NA,https://osf.io/nfh28/,yes,NA,OSF,yes,NA,yes,NA,No issues with this article.
a001260,aniruddah,2020-05-01,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/3cmz4/,yes,NA,https://osf.io/3cmz4,yes,NA,OSF,yes,NA,yes,NA,"This article had three variations of the same study, and hence three different data sets under one link. All three data sets for the three variations have been seen to be valid and downloaded as per usual."
a001277,aniruddah,2020-05-01,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/45gch/,yes,NA,https://osf.io/45gch/,yes,NA,OSF,yes,NA,yes,NA,No issues with this article.
a001289,aniruddah,2020-05-01,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.7910/DVN/JQEUBQ,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/JQEUBQ,yes,NA,Harvard Dataverse,yes,NA,partial,"The dataset for this article had some restricted pdfs that could not be downloaded, but as it is listed under dataset in harvard dataverse, considering it to be a data source. Hence listing download success as partial.","The dataset for this article had some restricted pdfs that could not be downloaded, but as it is listed under dataset in harvard dataverse, considering it to be a data source. Hence listing download success as partial."
a001291,aniruddah,2020-05-01,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/wgeum,yes,NA,https://osf.io/wgeum/,yes,NA,OSF,yes,NA,yes,NA,No issues with this article.
a001298,aniruddah,2020-05-01,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/sd76g/,yes,NA,https://osf.io/sd76g/,yes,NA,OSF,yes,NA,yes,NA,No issues with this article.
a001334,aniruddah,2020-05-01,yes,NA,yes,NA,yes,NA,1,1,http://osf.io/2dc4p,yes,NA,https://osf.io/2dc4p/,yes,NA,OSF,yes,NA,yes,NA,No issues with this article.
a001346,aniruddah,2020-05-01,yes,NA,yes,NA,yes,NA,1,1,http://dx.doi.org/10.7910/DVN/FZI6NO,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/FZI6NO,yes,NA,Harvard Dataverse,yes,NA,yes,NA,No issues with this article.
a001376,aniruddah,2020-05-01,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/txa5j/,yes,NA,https://osf.io/txa5j/,yes,NA,OSF,yes,NA,yes,NA,"Once again, only the data portion from the repository has been downloaded."
a001414,aniruddah,2020-05-01,yes,NA,yes,NA,yes,NA,1,1,http://doi.org/10.7910/DVN/XJQALC,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/XJQALC,yes,NA,Harvard Dataverse,yes,NA,yes,NA,No issues with this article.
a001598,aniruddah,2020-05-01,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/yn5u8/,yes,NA,https://osf.io/yn5u8/,yes,NA,OSF,yes,NA,yes,NA,No issues with this article.
a000040,aniruddah,2020-05-11,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/fkmbh/,yes,NA,https://osf.io/fkmbh/,yes,NA,OSF,yes,NA,yes,NA,No issues with this article.
a000089,aniruddah,2020-05-11,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/3htpj/,yes,NA,https://osf.io/3htpj/,yes,NA,OSF,yes,NA,yes,NA,No issues with this article.
a000131,aniruddah,2020-05-11,yes,NA,yes,NA,yes,NA,2,1,https://osf.io/p97fk/,yes,NA,https://osf.io/p97fk/,yes,NA,OSF,yes,NA,yes,NA,"This article has 4 studies, three of which have data sets linked within OSF, and one from Harvard Dataverse."
a000131,aniruddah,2020-05-11,yes,NA,yes,NA,yes,NA,2,2,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/26910,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/26910,yes,NA,Harvard Dataverse,yes,NA,yes,NA,NA
a000142,aniruddah,2020-05-11,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.7910/DVN/WD3IUA,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/WD3IUA,yes,NA,Harvard Dataverse,yes,NA,yes,NA,The link in the article leading to the repository was copied from under the link location of the actual hyperlink in the article.
a000163,aniruddah,2020-05-11,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/d8wvt/.,yes,NA,https://osf.io/d8wvt,yes,NA,OSF,yes,NA,yes,NA,No issues with this article.
a000256,aniruddah,2020-05-11,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/39vsg/,yes,NA,https://osf.io/39vsg/,yes,NA,OSF,yes,NA,yes,NA,No issues with this article.
a000401,aniruddah,2020-05-11,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/c5ju9,yes,NA,https://osf.io/c5ju9/,yes,NA,OSF,yes,NA,yes,NA,No issues with this article.
a000403,aniruddah,2020-05-11,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/92xqk/,yes,NA,https://osf.io/92xqk/,yes,NA,OSF,yes,NA,yes,NA,No issues with this article.
a000413,aniruddah,2020-05-11,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.7910/DVN/LD6NL8,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/LD6NL8,yes,NA,Harvard Dataverse,yes,NA,yes,NA,No issues with this article.
a000427,aniruddah,2020-05-11,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/wcrd2/,yes,NA,https://osf.io/wcrd2/,yes,NA,OSF,yes,NA,yes,NA,No issues with this article.
a000446,aniruddah,2020-05-11,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/k3fj6/,yes,NA,https://osf.io/k3fj6/,yes,NA,OSF,yes,NA,other,Download size exceeded 100MB,Download size exceeded 100MB.
a000447,aniruddah,2020-05-11,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/embpx/,yes,NA,https://osf.io/embpx/,yes,NA,OSF,yes,NA,yes,NA,No issues with this article.
a000452,aniruddah,2020-05-11,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/arqp8/,yes,NA,https://osf.io/arqp8/,yes,NA,OSF,yes,NA,other,Download size exceeded 100MB,Download size exceeded 100MB.
a000561,aniruddah,2020-05-11,yes,NA,yes,NA,yes,NA,2,1,https://osf.io/ik356/,yes,NA,https://osf.io/ik356/,yes,NA,OSF,yes,NA,yes,NA,"Here two links were provided, and not being able to infer which may act as the data, both links were listed, and the respective files downloaded."
a000561,aniruddah,2020-05-11,yes,NA,yes,NA,yes,NA,2,2,https://osf.io/kj3r7/,yes,NA,https://osf.io/kj3r7/,yes,NA,OSF,yes,NA,yes,NA,NA
a000563,aniruddah,2020-05-11,yes,NA,yes,NA,yes,NA,2,1,https://osf.io/4x8mu/?view_only=753fda4b39dd449e99942875079bd400,yes,NA,https://osf.io/4x8mu/?view_only=753fda4b39dd449e99942875079bd400,yes,NA,OSF,yes,NA,yes,NA,"Here there were again two links in the article, and both seemed to be relevant sources of data, and are both listed henceforth. Multiple download files in one source, as again, article had seperate studies with seperate data sets."
