article_id,coder_initials,date_coded,has_data_badge,has_data_badge_other,data_availability_statement,data_availability_statement_other,article_has_links,article_has_links_other,number_of_links,link_number,link_url,link_work,link_work_noother,resolved_url,is_repository,is_repository_other,repository_name,files_exist,files_exist_other,download_success,download_success_other,notes
a001114,andy,2020-11-11,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/axphc/,yes,NA,https://osf.io/axphc,yes,NA,OSF,yes,NA,yes,NA,No issues
a001149,andy,2020-11-11,yes,NA,yes,NA,yes,NA,1,1,https://www.iris‐database.org/iris/app/home/detail?id=york:934328,no,Link appears to be broken,NA,NA,NA,NA,NA,NA,NA,NA,Data availability statement says files are also available from DDBJ but no link provided.
a001171,andy,2020-11-11,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/d9jfz/,yes,NA,https://osf.io/d9jfz/,yes,NA,OSF,yes,NA,yes,NA,No issues
a001220,andy,2020-11-12,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/jmiwn/,yes,NA,https://osf.io/jmiwn/,yes,NA,OSF,yes,NA,yes,NA,No issues
a001238,andy,2020-11-12,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/ut382/,yes,NA,https://osf.io/ut382/,yes,NA,OSF,yes,NA,yes,NA,No issues
a001240,andy,2020-11-12,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/v36a6/,yes,NA,https://osf.io/v36a6/,yes,NA,OSF,yes,NA,yes,NA,No issues
a001346,andy,2020-11-12,yes,NA,yes,NA,yes,NA,1,1,http://dx.doi.org/10.7910/DVN/FZI6NO,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/FZI6NO,yes,NA,Harvard Dataverse,yes,NA,yes,NA,No issues
a001362,andy,2020-11-12,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/t79ca/,yes,NA,https://osf.io/t79ca/,yes,NA,OSF,yes,NA,yes,NA,No issues
a001390,andy,2020-11-12,yes,NA,yes,NA,yes,NA,1,1,osf.io/93cvs,yes,NA,https://osf.io/93cvs/,yes,NA,OSF,yes,NA,yes,NA,No issues
a001405,andy,2020-11-16,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/mk73j/,yes,NA,https://osf.io/mk73j/,yes,NA,OSF,yes,NA,yes,NA,No issues
a001415,andy,2020-11-16,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/6j9aq/,yes,NA,https://osf.io/6j9aq/,yes,NA,OSF,yes,NA,yes,NA,No issues
a001445,andy,2020-11-16,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/e2aks/,yes,NA,https://osf.io/e2aks/,yes,NA,OSF,yes,NA,yes,NA,No issues
a001470,andy,2020-11-16,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/waeqn/,yes,NA,https://osf.io/waeqn,yes,NA,OSF,yes,NA,yes,NA,No issues
a001487,andy,2020-11-16,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.7910/DVN/LNUYXZ,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/LNUYXZ,yes,NA,Harvard Dataverse,yes,NA,yes,NA,No issues
a001500,andy,2020-11-16,yes,NA,yes,NA,yes,NA,1,1,osf.io/mpf64,yes,NA,https://osf.io/mpf64/,yes,NA,OSF,yes,NA,yes,NA,No issues
a001529,andy,2020-11-16,yes,NA,yes,NA,yes,NA,1,1,http://doi.org/10.7910/DVN/B9SCDJ,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/B9SCDJ,yes,NA,Harvard Dataverse,yes,NA,yes,NA,No issues
a001655,andy,2020-11-16,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/2cv4x/?view_only.d192b6df6a7b4c1ea49d19e819330f80.,yes,NA,https://osf.io/2cv4x/?view_only=d192b6df6a7b4c1ea49d19e819330f80,yes,NA,OSF,yes,NA,yes,NA,No issues
a000032,andy,2020-07-16,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.6096/MISTRALS-HyMeX.1406,yes,NA,https://mistrals.sedoo.fr/HyMeX/?editDatsId=1406,other,Repository for a specific research program only,NA,yes,NA,other,Need a a password to login to download,NA
a000116,andy,2020-07-16,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/gzytb/,yes,NA,https://osf.io/gzytb/,yes,NA,OSF,yes,NA,yes,NA,NA
a000117,andy,2020-07-17,yes,NA,yes,NA,yes,NA,1,1,http://archaeologydataservice.ac.uk/archives/view/greylit/,yes,NA,https://archaeologydataservice.ac.uk/archives/view/greylit/,yes,NA,Archaeology Data Service,no,NA,NA,NA,Data referred to here is no longer available in this format. It seems to have been incorporated into a larger bibliographic structure.
a000162,andy,2020-07-17,yes,NA,yes,NA,yes,NA,1,1,https://doi.pangaea.de/10.1594/PANGAEA.896587,yes,NA,https://doi.pangaea.de/10.1594/PANGAEA.896587,yes,NA,PANGAEA,yes,NA,yes,NA,NA
a000171,andy,2020-08-04,yes,NA,yes,NA,yes,NA,8,1,https://doi.org/10.6092/SNAP.cbbba251c17b55c737836768c8737589,yes,NA,https://snap.ogs.trieste.it/cache/index.jsp?doi=10.6092/SNAP.cbbba251c17b55c737836768c8737589,yes,NA,SNAP,yes,NA,partial,"Over 30 files, downloaded first",NA
a000171,andy,2020-08-04,yes,NA,yes,NA,yes,NA,8,2,https://doi.org/10.6092/SNAP.10b2260a0617627002d437ea6a3df022,yes,NA,https://snap.ogs.trieste.it/cache/index.jsp?doi=10.6092/SNAP.10b2260a0617627002d437ea6a3df022,yes,NA,SNAP,yes,NA,partial,"Over 30 files, downloaded first",NA
a000171,andy,2020-08-04,yes,NA,yes,NA,yes,NA,8,3,https://doi.org/10.6092/SNAP.f56b827cffb9f0e99603c6ef4074de73,yes,NA,https://snap.ogs.trieste.it/cache/index.jsp?doi=10.6092/SNAP.f56b827cffb9f0e99603c6ef4074de73,yes,NA,SNAP,yes,NA,partial,"Over 30 files, downloaded first",NA
a000171,andy,2020-08-04,yes,NA,yes,NA,yes,NA,8,4,https://doi.org/10.6092/SNAP.580bf950a46873e44295a7e29d66f077,yes,NA,https://snap.ogs.trieste.it/cache/index.jsp?doi=10.6092/SNAP.580bf950a46873e44295a7e29d66f077,yes,NA,SNAP,yes,NA,partial,"Over 30 files, downloaded first",NA
a000171,andy,2020-08-04,yes,NA,yes,NA,yes,NA,8,5,https://doi.org/10.6092/SNAP.6bbca96b0a7b0a5c3b0be4b4312f837c,yes,NA,https://snap.ogs.trieste.it/cache/index.jsp?doi=10.6092/SNAP.6bbca96b0a7b0a5c3b0be4b4312f837c,yes,NA,SNAP,yes,NA,partial,"Over 30 files, downloaded first",NA
a000171,andy,2020-08-04,yes,NA,yes,NA,yes,NA,8,6,https://doi.org/10.6092/SNAP.93d8a7ad5841c7380c9656779ae3425d,yes,NA,https://snap.ogs.trieste.it/cache/index.jsp?doi=10.6092/SNAP.93d8a7ad5841c7380c9656779ae3425d,yes,NA,SNAP,yes,NA,partial,"Over 30 files, downloaded first",NA
a000171,andy,2020-08-04,yes,NA,yes,NA,yes,NA,8,7,https://doi.org/10.6092/SNAP.4a66da6e800423b1a51babcd917805c1,yes,NA,https://snap.ogs.trieste.it/cache/index.jsp?doi=10.6092/SNAP.4a66da6e800423b1a51babcd917805c1,yes,NA,SNAP,yes,NA,partial,"Over 30 files, downloaded first",NA
a000171,andy,2020-08-04,yes,NA,yes,NA,yes,NA,8,8,https://doi.org/10.6092/SNAP.b2f9e5768dcc2aa0922f24967920d9ab,yes,NA,https://snap.ogs.trieste.it/cache/index.jsp?doi=10.6092/SNAP.b2f9e5768dcc2aa0922f24967920d9ab,yes,NA,SNAP,yes,NA,partial,"Over 30 files, downloaded first",NA
a000210,andy,2020-08-05,yes,NA,yes,NA,yes,NA,1,1,https://doi.pangaea.de/10.1594/PANGAEA.885886,yes,NA,https://doi.pangaea.de/10.1594/PANGAEA.885886,yes,NA,PANGAEA,yes,NA,yes,NA,No issues
a000227,andy,2020-08-05,yes,NA,yes,NA,yes,NA,3,1,https://doi.org/10.23684/odi-2017-00957,yes,NA,https://open.canada.ca/data/en/dataset/e7484a20-99fa-4989-945b-3031d670d285,yes,NA,Open Government Canada,yes,NA,yes,NA,No issues
a000227,andy,2020-08-05,yes,NA,yes,NA,yes,NA,3,2,https://doi.org/10.23684/odi-2017-00959,yes,NA,https://open.canada.ca/data/en/dataset/c1a63ce9-6b76-414b-937e-135fae08cea2,yes,NA,Open Government Canada,yes,NA,yes,NA,No issues
a000227,andy,2020-08-05,yes,NA,yes,NA,yes,NA,3,3,https://doi.org/10.23684/odi-2017-00958,yes,NA,https://open.canada.ca/data/en/dataset/150566dc-7f3b-4ba7-b65a-16f35b947a57,yes,NA,Open Government Canada,yes,NA,yes,NA,No issues
a000269,andy,2020-08-05,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.24414/ j0dx-9n36,yes,NA,https://www.astro.oma.be/doi/Seis_Grav/Gravity_DB.html,yes,NA,Royal Observatory of Belgium,yes,NA,yes,NA,No issues
a000270,andy,2020-08-05,yes,NA,yes,NA,yes,NA,1,1,http://dx.doi.org/10.5284/1031492,yes,NA,https://archaeologydataservice.ac.uk/archives/view/romurbital_mc_2015/,yes,NA,Archaeology Data Service,yes,NA,yes,NA,No issues
a000359,andy,2020-08-05,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.5284/1011888,yes,NA,https://archaeologydataservice.ac.uk/archives/view/t5_framework_2011/,yes,NA,Archaeology Data Service,yes,NA,partial,"Hundreds of files organised into seven sections, downloaded one file from each section",NA
a000394,andy,2020-08-05,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/sr9f4/,yes,NA,https://osf.io/sr9f4/,yes,NA,OSF,yes,NA,yes,NA,No issues
a000395,andy,2020-08-07,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.17863/CAM.31530,yes,NA,https://www.repository.cam.ac.uk/handle/1810/284168,yes,NA,Apollo (University of Cambridge),yes,NA,yes,NA,No issues
a000398,andy,2020-08-07,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.1594/PANGAEA.885879,yes,NA,https://doi.pangaea.de/10.1594/PANGAEA.885879,yes,NA,PANGAEA,yes,NA,yes,NA,No issues
a000418,andy,2020-08-07,yes,NA,yes,NA,yes,NA,1,1,http://dx.doi.org/10.5284/1019856,yes,NA,https://archaeologydataservice.ac.uk/archives/view/scarr_eh_2013/,yes,NA,Archaeology Data Service,yes,NA,yes,NA,Unclear (to me at least) what the data actually consists of
a000420,andy,2020-08-07,yes,NA,yes,NA,yes,NA,1,1,https://catalogue.ceda.ac.uk/uuid/1d29816cee7e4fb586b80a3f7debcb8e,yes,NA,https://catalogue.ceda.ac.uk/uuid/1d29816cee7e4fb586b80a3f7debcb8e,yes,NA,The CEDA Archive,yes,NA,yes,NA,No issues
a000426,andy,2020-08-07,yes,NA,yes,NA,yes,NA,1,1,http://catalogue.ceda.ac.uk/uuid/4dc84 50d88 9a491 ebb20 e724d ebe2dfb,yes,NA,https://catalogue.ceda.ac.uk/uuid/4dc8450d889a491ebb20e724debe2dfb,yes,NA,The CEDA Archive,yes,NA,other,Account required for access,NA
a000443,andy,2020-08-07,yes,NA,yes,NA,yes,NA,1,1,https://dx.doi.org/10.7289/V5QJ7F8R,yes,NA,https://data.nodc.noaa.gov/cgi-bin/iso?id=gov.noaa.nodc:COAPS-SAMOS,yes,NA,NCEI (NOAA),yes,NA,partial,"Ongoing project with hundreds of files, downloaded a sample to check",NA
a000494,andy,2020-08-07,yes,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No links to data
a000527,andy,2020-08-07,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.5285/7925d ed722 d743f a8259 a93ac c7073f2,yes,NA,https://catalogue.ceda.ac.uk/uuid/7925ded722d743fa8259a93acc7073f2,yes,NA,The CEDA Archive,yes,NA,other,Some files timed out,NA
a000618,andy,2020-08-07,yes,NA,yes,NA,yes,NA,1,1,http://dx.doi.org/10.6084/m9.figshare.1275172,yes,NA,https://figshare.com/articles/UAV_Aerial_Survey_Blackquarries_Hill_Long_Barrow_ST77509320_/1275172,yes,NA,figshare,yes,NA,partial,Over 100MB of data files,NA
a000681,andy,2020-08-07,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.5281/zenodo.3371710,yes,NA,https://zenodo.org/record/3371710#.Xy1cjGovPUo,yes,NA,Zenodo,yes,NA,partial,Over 100MB of data files,NA
a000683,andy,2020-08-25,yes,NA,yes,NA,yes,NA,1,1,http://archaeologydataservice.ac.uk/archives/view/urubici_na_2015/,yes,NA,https://archaeologydataservice.ac.uk/archives/view/urubici_na_2015/,yes,NA,Archaeology Data Service,yes,NA,partial,Over 100MB of data files,No issues
a000686,andy,2020-08-25,yes,NA,yes,NA,yes,NA,4,1,https://doi.org/10.5281/zenodo.3548752,yes,NA,https://zenodo.org/record/3548752#.X0Rba9MvOqA,yes,NA,Zenodo,yes,NA,yes,NA,No issues
a000686,andy,2020-08-25,yes,NA,yes,NA,yes,NA,4,2,https://doi.org/10.5281/zenodo.3548883,yes,NA,https://zenodo.org/record/3548883#.X0Rbh9MvOqA,yes,NA,Zenodo,yes,NA,yes,NA,No issues
a000686,andy,2020-08-25,yes,NA,yes,NA,yes,NA,4,3,https://doi.org/10.5281/zenodo.3548898,yes,NA,https://zenodo.org/record/3548898#.X0RbydMvOqA,yes,NA,Zenodo,yes,NA,yes,NA,No issues
a000686,andy,2020-08-25,yes,NA,yes,NA,yes,NA,4,4,https://doi.org/10.5281/zenodo.3548902,yes,NA,https://zenodo.org/record/3548902#.X0Rb49MvOqA,yes,NA,Zenodo,yes,NA,yes,NA,No issues
a000696,andy,2020-08-25,yes,NA,yes,NA,yes,NA,1,1,https://citsci.geog.mcgill.ca,yes,NA,https://citsci.geog.mcgill.ca/,no,NA,NA,no,NA,NA,NA,The linked site is the project website
a000698,andy,2020-08-31,yes,NA,yes,NA,yes,NA,1,1,http://catalogue.ceda.ac.uk/uuid/8e6cbb111cfd41a19c92aadcb2d040fd,yes,NA,https://catalogue.ceda.ac.uk/uuid/8e6cbb111cfd41a19c92aadcb2d040fd,yes,NA,The CEDA Archive,yes,NA,yes,NA,No issues
a000717,andy,2020-08-31,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.18113/D3W375,yes,NA,http://www.datacommons.psu.edu/commonswizard/MetadataDisplay.aspx?Dataset=6171,yes,NA,datacommons@psu,yes,NA,partial,Over 100MB of data files,No issues
a000792,andy,2020-08-31,yes,NA,yes,NA,yes,NA,6,1,10.5285/5f3c1a02-d5c4-4faa-9353-e8b68ce2ace2,yes,NA,https://catalogue.ceh.ac.uk/documents/5f3c1a02-d5c4-4faa-9353-e8b68ce2ace2,yes,NA,UK Centre for Ecology & Hydrology,yes,NA,other,Account required to access data,"DOIs only, not URLs; account required to access data"
a000792,andy,2020-08-31,yes,NA,yes,NA,yes,NA,6,2,10.5285/e911196a-b371-47b1-968c-661eb600d83b,yes,NA,https://catalogue.ceh.ac.uk/documents/e911196a-b371-47b1-968c-661eb600d83b,yes,NA,UK Centre for Ecology & Hydrology,yes,NA,other,Account required to access data,"DOIs only, not URLs; account required to access data"
a000792,andy,2020-08-31,yes,NA,yes,NA,yes,NA,6,3,10.5285/0ceb4f85-0bbf-49f0-ab70-cfc137ab7d4d,yes,NA,https://catalogue.ceh.ac.uk/documents/0ceb4f85-0bbf-49f0-ab70-cfc137ab7d4d,yes,NA,UK Centre for Ecology & Hydrology,yes,NA,other,Account required to access data,"DOIs only, not URLs; account required to access data"
a000792,andy,2020-08-31,yes,NA,yes,NA,yes,NA,6,4,10.5285/f52f012d‐9f2e‐42cc‐b628‐9cdea4fa3ba0,yes,NA,https://catalogue.ceh.ac.uk/documents/f52f012d-9f2e-42cc-b628-9cdea4fa3ba0,yes,NA,UK Centre for Ecology & Hydrology,yes,NA,other,Account required to access data,"DOIs only, not URLs; account required to access data"
a000792,andy,2020-08-31,yes,NA,yes,NA,yes,NA,6,5,10.5285/f6cac471-7d92-4e6d-be8a-9f7887143058,yes,NA,https://catalogue.ceh.ac.uk/documents/f6cac471-7d92-4e6d-be8a-9f7887143058,yes,NA,UK Centre for Ecology & Hydrology,yes,NA,other,Account required to access data,"DOIs only, not URLs; account required to access data"
a000792,andy,2020-08-31,yes,NA,yes,NA,yes,NA,6,6,10.5285/3b90962e-6fc8-4251-853e-b9683e37f790,yes,NA,https://catalogue.ceh.ac.uk/documents/3b90962e-6fc8-4251-853e-b9683e37f790,yes,NA,UK Centre for Ecology & Hydrology,yes,NA,other,Account required to access data,"DOIs only, not URLs; account required to access data"
a000829,andy,2020-08-31,yes,NA,yes,NA,yes,NA,1,1,http://doi.org/10.7910/DVN/SNLKUE,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/SNLKUE,yes,NA,Harvard Dataverse,yes,NA,yes,NA,No issues
a000839,andy,2020-08-31,yes,NA,no,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Theoretical paper
a000898,andy,2020-08-31,yes,NA,yes,NA,yes,NA,1,1,http://dx.doi.org/10.5284/1027216,yes,NA,https://archaeologydataservice.ac.uk/archives/view/austarch_na_2014/,yes,NA,Archaeology Data Service,yes,NA,yes,NA,No issues
a000933,andy,2020-08-31,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.5683/SP/OQDRJG,yes,NA,https://dataverse.scholarsportal.info/dataset.xhtml?persistentId=doi:10.5683/SP/OQDRJG,yes,NA,Scholars Portal Dataverse,yes,NA,other,Account required to access data,Account required to access data
a000951,andy,2020-08-31,yes,NA,yes,NA,yes,NA,1,1,http://dx.doi.org/10.5284/1034389,yes,NA,https://archaeologydataservice.ac.uk/archives/view/cottamb_2015/,yes,NA,Archaeology Data Service,yes,NA,yes,NA,No issues
a000959,andy,2020-08-31,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.5281/zenodo.1184869,yes,NA,https://zenodo.org/record/1184869#.X00I6dMvPOQ,yes,NA,Zenodo,yes,NA,yes,NA,No issues
a001037,andy,2020-08-31,yes,NA,yes,NA,yes,NA,1,1,http://www.doi.org/10.17605/OSF.IO/R7CXZ,yes,NA,https://osf.io/r7cxz/,yes,NA,OSF,yes,NA,yes,NA,No issues
a001073,andy,2020-08-31,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.17882/56796,yes,NA,https://www.seanoe.org/data/00456/56796/,yes,NA,SEANOE,yes,NA,partial,Over 100MB of data files,No issues
a001111,andy,2020-08-31,yes,NA,yes,NA,yes,NA,1,1,http://hdl.handle.net/1959.13/1387620,yes,NA,https://nova.newcastle.edu.au/vital/access/manager/Repository/uon:32640,yes,NA,NOVA,yes,NA,yes,NA,No issues
a001139,andy,2020-08-31,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.5281/zenodo.1186639,yes,NA,https://zenodo.org/record/1186639#.X00OMdMvPOQ,yes,NA,Zenodo,yes,NA,partial,Over 100MB of data files,No issues
a001163,andy,2020-08-31,yes,NA,yes,NA,yes,NA,1,1,http://dx.doi.org/10.5284/1021668,yes,NA,https://archaeologydataservice.ac.uk/archives/view/elmsfarm_eh_2013/,yes,NA,Archaeology Data Service,yes,NA,partial,Over 100MB of data files,No issues
a001184,andy,2020-08-31,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/xg5rj/wiki/home/,yes,NA,https://osf.io/xg5rj/wiki/home/,yes,NA,OSF,yes,NA,yes,NA,No issues
a001191,andy,2020-08-31,yes,NA,yes,NA,yes,NA,1,1,https://doi.pangaea.de/10.1594/PANGAEA.903123,yes,NA,https://doi.pangaea.de/10.1594/PANGAEA.903123,yes,NA,PANGAEA,yes,NA,yes,NA,No issues
a001265,andy,2020-08-31,yes,NA,no,NA,other,Direct links to data,2,1,https://intarch.ac.uk/journal/issue45/4/TerrainCoefficientDataTable.xlsx,yes,NA,https://intarch.ac.uk/journal/issue45/4/TerrainCoefficientDataTable.xlsx,no,NA,NA,yes,NA,yes,NA,"Online article, data files on journal website"
a001265,andy,2020-08-31,yes,NA,no,NA,other,Direct links to data,2,2,https://intarch.ac.uk/journal/issue45/4/TerrainCoefficientDataTable.csv,yes,NA,https://intarch.ac.uk/journal/issue45/4/TerrainCoefficientDataTable.csv,no,NA,NA,yes,NA,yes,NA,"Online article, data files on journal website"
a001273,andy,2020-08-31,yes,NA,yes,NA,yes,NA,1,1,http://archaeologydataservice.ac.uk/archives/view/accord_ahrc_2015/,yes,NA,https://archaeologydataservice.ac.uk/archives/view/accord_ahrc_2015/,yes,NA,Archaeology Data Service,yes,NA,partial,Over 10MB of data files,"Appears to be a project hub, with links to sub-projects"
a001293,andy,2020-08-31,yes,NA,yes,NA,yes,NA,2,1,https://doi.org/10.14284/329,yes,NA,http://www.vliz.be/en/imis?dasid=4687&doiid=329,yes,NA,VLIZ,yes,NA,yes,NA,"More recent data files also available with differenct DOI, also successfully downloaded"
a001293,andy,2020-08-31,yes,NA,yes,NA,yes,NA,2,2,https://doi.org/10.14284/PANGAEA.329,no,Invalid DOI,NA,NA,NA,NA,NA,NA,NA,NA,Very similar to resolved URL
a001356,andy,2020-08-31,yes,NA,no,NA,other,Direct links to data,1,1,https://intarch.ac.uk/journal/issue52/3/glassdata.xls,yes,NA,https://intarch.ac.uk/journal/issue52/3/glassdata.xls,no,NA,NA,yes,NA,yes,NA,"Online article, data files on journal website"
a001421,andy,2020-10-15,yes,NA,yes,NA,yes,NA,1,1,http://figshare.com/authors/Lorna_Richardson/606491,yes,NA,https://figshare.com/authors/Lorna_Richardson/606491,yes,NA,Figshare,yes,NA,yes,NA,"Link to author's personal Figshare page, had to find files from context of paper"
